14418898;1234;38;8;25;13;16;10
16059658;1236;8;15;10;29;16
23925186;1236;41;1;19;20;36;0
47468227;1235;38;29;5;33;6;13
46662319;1236;7;14;10;40;29;32
33756939;1235;9;12;17;4;40;33
15611492;1236;30;14;16;17;18
41751055;1234;32;29;8;11;4
53472286;1234;24;31;21;18;11
44549957;1236;30;9;16;29;10;3
22651559;1235;35;5;18;34;14;7
29889910;1236;40;36;30;20;29;27
22748101;1236;37;1;3;13;27;35
45834187;1234;7;23;32;25;34;8
45541857;1235;0;38;32;28;33;30
14444044;1234;26;2;3;41;5;18
40914502;1236;3;20;28;33;38;39
43652105;1236;12;21;3;34;35
59064980;1235;34;25;12;24;2
46807828;1235;4;22;40;31;38
32544960;1236;39;30;4;26;17;40
30314105;1235;35;0;26;29;38;8
29227987;1236;29;1;41;33;34;35
23609594;1236;20;22;40;2;0;25
58607025;1236;36;31;29;35;27;32
20620765;1234;41;19;8;0;15
47776615;1236;13;20;36;4;7;16
12280343;1236;20;26;24;10
50139463;1234;38;17;32;14;21;7
41161046;1234;30;3;36;29;32
58137769;1235;0;36;16;18;41
22039614;1236;35;24;30;39;4;36
30852981;1236;29;41;28;32;22;33
27228867;1235;18;29;26;38;4;33
26214389;1234;27;3;20;40;16;7
28207412;1234;31;1;34;35;17
22137182;1234;24;26;33;36;17
59342021;1235;7;23;20;9;25;14
15539384;1236;4;34;2;32;0;29
57163563;1235;20;9;28;41;4
49102313;1235;4;31;8;34;9;28
34068257;1236;23;15;40;26;25;34
32516182;1235;39;17;12;41;29;18
27796379;1234;6;13;16;29;35
22484730;1235;26;36;7;0;12;34
12112596;1236;7;11;20;24;3;35
11355833;1235;15;9;32;5;31
23834753;1235;10;11;14;25;3
26138920;1235;41;14;39;1;12;16
50703669;1234;6;12;2;11;18;34
40215577;1236;20;24;22;11;18;17
47709821;1236;11;8;32;20;35
10165460;1235;8;4;6;29;15;10
53666899;1236;33;7;29;28;16;2
19358140;1235;20;4;14;25;18;10
37955564;1235;34;40;12;6;10;23
32180708;1234;12;23;13;4;5;37
31102616;1234;16;22;18;17;34
38450304;1234;2;12;23;39;30
54020957;1236;23;24;6;28
28604061;1236;40;7;11;21;15;6
19856411;1236;27;26;10;13;18;36
30622942;1234;3;6;21;19;15;38
26326597;1236;1;14;6;29;28;12
44120033;1235;23;28;35;32;10;14
13919306;1236;12;19;22;39;23
44901033;1235;32;15;2;25;17
34726182;1234;26;39;36;8;10;13
47121309;1236;19;36;18;20;3
52820947;1236;41;27;25;2;32
32220430;1235;36;25;18;37;33
32890724;1234;40;4;18;0;28;34
54326892;1236;35;21;18;36;41;6
19688284;1236;37;3;10;22;27
56801640;1234;40;5;0;23;30;36
58741599;1236;9;8;34;33;27;28
21392061;1235;21;0;39;40;28;17
40762045;1236;10;37;39;31;26;33
57975473;1234;35;14;37;25;41
29651783;1234;30;28;21;34;6
39894982;1236;36;18;8;34;5;35
20562185;1236;18;34;27;28;36
24488367;1236;28;27;14;31;20
16694027;1235;33;39;12;10;41;27
37215742;1236;25;29;36;9;0
50900457;1235;22;12;4;28;5
35710194;1236;31;39;5;24;35
36658201;1234;36;17;21;6;13;16
44343316;1234;40;22;30;39;14;9
27803955;1234;25;10;2;39;21
18875353;1234;14;5;8;29;9;18
37964383;1236;39;3;27;15;24;34
20855497;1235;23;8;11;24;30;14
56160305;1234;40;32;28;14
25111659;1236;16;20;34;6;25
40450519;1236;21;6;13;22;24
36867476;1234;36;20;23;27;1;2
36801569;1235;11;9;37;36;25;19
13252416;1235;22;29;38;18;28
46475913;1236;22;29;24;4;23;12
45215648;1235;20;2;39;9;31;26
33285714;1234;20;22;0;19;28
17848063;1236;12;4;40;25;11;6
37876003;1235;6;33;37;38;28;41
48805514;1234;40;5;2;24;25;27
14024232;1234;9;40;6;15;33;11
45213076;1234;10;27;34;12;32;5
20628617;1235;12;11;40;33;13;31
20220271;1236;6;2;3;14;11;34
11654651;1234;40;5;27;22;31;29
34577031;1234;39;16;32;4;19
43483445;1235;38;21;20;41;27;5
28413155;1236;15;39;31;19;6;28
21154869;1236;22;34;6;31;29;26
42387558;1235;0;5;21;6;14;17
54885666;1234;13;15;36;34;6;24
27466697;1234;23;26;5;20;33
54604411;1236;13;30;6;23;19
54667559;1236;21;39;18;15;27;37
22023237;1234;8;33;19;39;38
59440880;1236;4;31;6;9;11;15
14998350;1236;31;5;1;4;14;34
50121191;1236;13;20;35;6;17;33
12496686;1234;11;9;25;37;5;28
12466225;1235;11;7;30;38;26
42299502;1234;27;34;38;13;28;7
44308854;1235;26;23;20;37;22
45447343;1234;39;27;6;1;36
55261112;1234;34;41;12;17;8;11
38439569;1236;20;29;22;35;38;0
40178850;1236;15;23;19;0;30;37
20660196;1235;7;31;35;23;30;9
12606601;1236;40;13;35;21;36;23
57915056;1236;5;30;15;28;7;27
37760634;1235;17;32;5;21;35
32895123;1236;26;29;1
49288018;1234;8;25;29;16;4;40
33036693;1234;11;19;39;21;25
37845968;1235;22;5;10;34;29;14
30318268;1236;1;29;9;4;18;23
45350972;1236;6;19;11;12;7;14
58446776;1234;13;27;22;39;7;21
36817714;1234;2;10;1;20;33
24885556;1236;29;6;27;33;3
58027216;1234;31;36;8;17;7
35723021;1236;29;13;0;32;12;11
51917909;1234;14;33;41;37;13;12
32743155;1235;4;17;33;26;20;1
41646813;1234;39;27;3;10;41;38
21221672;1234;38;20;25;23;40;15
27594850;1236;24;6;21;3;11;14
11118809;1236;37;40;20;32;31;12
39590476;1234;38;27;19;24;37;26
59523360;1234;41;37;19;29;40;39
26958773;1235;23;16;21;1;26;22
49016509;1235;3;16;11;12;14
16620667;1235;28;12;19;22;29;27
18889493;1236;40;14;32;33;11
42889301;1234;37;12;11;25;36
27750125;1236;5;20;35;8;21;14
54147162;1234;0;13;30;34;2;16
36661915;1235;38;4;11;8;39;24
27881142;1236;32;39;9;5;36;7
53693246;1234;34;10;9;32;1;12
27712071;1235;30;16;40;31;3
55572187;1236;8;5;17;12;22;0
30057335;1236;14;32;30;27;4;39
47986503;1234;9;19;36;20;39;21
12331286;1234;7;30;19;16
57962595;1236;1;21;6;29;15;33
46721892;1234;4;38;13;36;37;29
55659167;1234;22;26;4;5;16
35183061;1235;38;40;18;33;2;0
46381629;1235;34;25;15;19;11;31
26100670;1236;23;26;19;38;18;9
17884315;1234;19;28;2;4;33
21153426;1235;20;28;3;23;29;8
50122726;1235;18;21;4;23;8
51258698;1234;10;1;24;7;32;34
39118871;1234;41;28;29;20;18;32
35724094;1234;5;7;14;2;10;30
54427944;1236;22;24;32;40;5;9
35739613;1235;1;27;34;30;6;2
40324350;1236;39;37;33;14;41;34
17776111;1236;8;38;10;29;39;27
47170968;1234;15;2;11;31;39;37
26480395;1234;28;20;14;23;0;31
38017402;1236;32;35;6;33;25;27
56209384;1236;0;31;37;20;18
55827798;1236;13;34;38;14;3
53514591;1235;11;31;19;29;24
32688583;1236;23;18;41;32;34;33
33467355;1236;23;2;5;24;28;14
56811530;1234;20;16;11;37;5;27
36925324;1235;2;4;24;5;31
56977405;1235;11;27;0;23;5;20
49535855;1234;23;20;29;0;36
38850458;1234;21;25;37;20;31;39
12010028;1236;31;29;3;18;33;40
35313591;1235;14;1;8;33;15
19562062;1236;13;26;18;22;32
55907279;1235;18;37;5;4;38;12
46132575;1236;11;13;34;6;7;36
17530080;1236;7;17;15;20;38;40
59041877;1235;4;37;41;6;15;1
22362694;1236;1;7;32;16;9;27
47865644;1234;3;34;25;0;18;33
44733785;1235;27;2;20;16;30;28
53698593;1236;18;27;40;10;41
46455531;1234;39;1;9;3;38
55380589;1236;28;25;26;29;20;5
54479766;1235;13;3;12;15;29;26
55588750;1234;39;32;15;16;17;40
18966802;1234;5;35;18;29;28;33
26697243;1234;11;2;12;22;10;35
13869687;1235;13;22;34;28;29;40
15000720;1234;24;41;8;35;4
49726486;1235;15;1;12;5;27
23271125;1234;0;36;40;5;10;31
59149931;1236;31;18;41;8;24;38
18687109;1236;7;16;37;3;12
50626253;1235;33;26;35;14;18
18270437;1234;8;20;11;26;23;13
54194492;1234;18;27;3;36;38;41
10174752;1236;23;20;28;16;26;2
17708366;1235;40;5;22;33;36;17
47302785;1234;15;22;11;23;24;35
51199636;1234;15;1;23;17;35;11
54885979;1236;14;0;5;29;7;33
48518053;1235;34;24;7;22;9
28255916;1234;23;38;35;11;30;36
29436074;1236;16;24;39;29;30;27
30214614;1235;15;35;10;19;32;37
16860837;1234;14;1;18;23;6
25859466;1235;10;17;39;36;22
54090268;1234;5;4;37;13;8;28
46675713;1235;17;38;26;28;36;37
15264627;1236;15;5;22;17;23;33
16271200;1235;18;0;10;39;40
26557778;1235;29;15;32;27
56429102;1235;1;16;8;26;7;36
42492392;1235;34;7;31;40;21;39
18744722;1236;2;8;28;14;22;25
11168730;1235;7;20;36;31;6;41
57595704;1236;4;33;26;23;32;1
25078529;1234;38;37;30;6;4;5
52938235;1234;36;38;15;12;25
59799391;1234;24;26;0;28;32
49184943;1234;19;38;0;22;30;36
23896665;1234;39;27;4;23;6;41
26998372;1235;3;19;21;22;29;7
19460756;1236;33;21;12;38;26
50267773;1234;31;28;14;12;8
32976368;1236;12;21;14;37;15;9
30904589;1235;27;4;26;8;13;30
15361128;1234;3;11;19;39;15;6
12132008;1234;12;22;0;37;13;5
27047863;1236;33;23;37;38;9;6
20220048;1236;22;2;31;7;24;16
44169740;1236;2;17;11;9;24;0
10524037;1235;40;17;21;34;22;23
36614580;1234;15;4;20;36;6;27
49802347;1234;28;9;1;37;24;34
54435830;1234;28;17;20;29;12
46429237;1234;11;23;25;33;6
10590079;1234;35;27;28;39;19;0
19176737;1236;6;33;31;0;40;23
15071623;1236;1;4;5;12;16;22
45531257;1236;4;41;36;38;7;12
39517013;1235;9;0;15;39;38
31423560;1235;11;13;30;27;20;31
33086355;1235;28;3;16;13;31
37493622;1235;5;11;37;19;21;16
46918366;1234;5;22;2;15;28;21
21372513;1234;20;35;26;37;33;34
38472399;1235;27;4;34;29;0;3
44772742;1235;35;36;37;17;10;41
18970862;1234;30;3;2;12;4
40287203;1234;22;4;14;23;7;24
26292960;1236;15;39;0;17;27;26
28920436;1234;26;14;8;1;32;25
38222595;1235;33;30;1;25;20;34
48683430;1234;9;38;21;16;28;24
46665924;1236;20;15;16;41;33;6
30718159;1236;26;27;33;22;21;32
37954246;1236;19;2;25;5;37;22
15141958;1234;40;27;41;6;23;28
14566063;1236;9;28;10;38;16;13
38717176;1236;13;28;16;8;32;37
22585705;1234;35;30;21;9;5;31
55706174;1236;6;13;14;17;15;21
44041604;1235;30;14;33;20;4;35
40604064;1234;17;41;20;31;1
13287819;1236;17;31;23;20
18964817;1235;18;26;10;25;21;31
44689717;1236;35;32;31;19;13;11
14742672;1236;16;22;12;20;30;15
24167049;1236;27;37;15;33;28;32
13610433;1234;30;21;12;32;7;5
47970455;1236;11;5;27;0;7
46886263;1236;3;28;30;40;6;9
54843070;1235;25;19;37;17;5;41
32382695;1235;7;37;0;13;12
45489537;1236;3;4;13;17;28
15362334;1235;16;3;18;40;37
30893339;1236;3;32;4;14;30;7
51680059;1236;40;33;35;38;11;6
28801267;1236;30;20;27;38;15
55860712;1234;29;25;31;6;3;1
12953367;1236;40;15;24;13;38;10
49831991;1234;24;14;27;29;32
19734441;1235;11;34;30;12;2;27
54599884;1234;29;22;2;32;7
32009069;1236;34;32;24;37;3
38616386;1234;24;11;8;28;35;38
48222580;1235;26;39;37;36;25;35
19128435;1235;20;14;31;18;4
43781450;1236;19;29;27;0;36;28
18739042;1236;1;34;36;3;10
50809727;1236;2;41;39;28;13
17302298;1235;14;10;1;15;9;28
13776843;1236;11;7;12;25;33;28
27397572;1235;38;24;31;19;37
59552474;1234;34;20;4;18;0
39049732;1234;4;23;13;41;39
47785371;1235;11;13;38;33;39;1
35393736;1236;15;29;33;5;9;39
13124122;1234;19;18;0;10;25;41
49020910;1235;12;29;39;19;3;31
29203556;1234;31;12;39;11;34;23
30311086;1236;14;9;8;28;31
27568850;1234;20;12;41;21;0;23
10236728;1236;17;35;0;38
36745097;1234;3;41;18;30;1;22
29344659;1234;41;35;17;23;16;0
45485151;1234;11;28;15;18;19
39689864;1234;26;41;12;4;31;32
16685424;1236;19;31;40;21;0
15852306;1235;27;37;30;11;20;35
36247262;1235;34;29;19;36;22;25
42291858;1235;39;41;40;12;13;35
50623915;1234;8;35;17;1;5;4
19869479;1236;11;15;6;8;0;4
29942145;1235;23;22;28;33;31;20
23342767;1236;41;38;20;33;5;34
58152954;1235;14;13;23;19;18;24
17290998;1236;11;7;8;34
49362049;1236;13;27;37;24;28;21
29035648;1236;27;38;6;2;32;4
17594666;1235;9;36;32;28;40;37
17031403;1235;38;7;11;12;25
35806864;1234;27;35;23;41;14;38
36861350;1235;13;37;34;24;1;9
13188828;1235;18;41;0;33;31
49651014;1235;24;25;20;40;22;0
53735364;1236;28;11;38;22;13;3
27807007;1236;13;25;35;30
15025859;1236;31;7;26;8
49276160;1236;26;24;11;29;15;35
54574686;1234;21;8;0;29;38;23
58574952;1236;15;29;21;3;13
39043316;1235;9;3;26;13;19;36
35974977;1235;20;14;6;1;38;19
44104326;1235;9;1;24;12;29;41
18961748;1236;41;33;25;14;40;32
11578355;1235;18;4;37;41;20;32
25535369;1235;13;6;8;24;23;32
10262688;1235;25;41;17;20;36
53577877;1235;38;20;6;37;40;26
46916004;1235;14;15;31;3;36
44694376;1236;3;29;38;41;6;40
23230865;1236;4;13;8;30;41;22
17515407;1236;9;22;26;18;29
47108803;1235;39;9;28;12;23;32
27856985;1234;21;28;4;27;2;19
58336414;1235;3;27;30;25;37
34194350;1236;12;10;39;14;20
14551672;1234;2;31;8;38;12
44290588;1234;31;10;34;25;40
36650592;1236;21;0;18;29;14;30
58424997;1235;14;8;12;20;21;35
21181758;1236;13;24;23;28;35;3
44960092;1236;28;36;41;10;26;5
15805265;1234;4;13;10;1;23;19
28822696;1236;12;25;2;39;33;6
13671562;1236;10;22;24;40;13;17
34830847;1236;11;13;19;0;29;37
10821718;1235;40;22;24;2;16;20
11463643;1234;10;40;6;0;23;24
30659103;1235;7;4;8;21;29;24
35190858;1236;23;6;15;18;7
34445591;1235;5;11;27;25;7
46637345;1235;32;14;30;1;38
45113338;1235;33;0;26;20;22
36622738;1236;0;6;20;38;2;23
32349079;1234;35;17;20;27;23;12
28124217;1236;5;10;3;38;13;7
37340216;1234;14;31;5;21;39;37
10040433;1235;32;22;7;31;11;5
13651542;1235;25;38;41;5;27
27797432;1234;0;18;1;12;41;11
55746267;1235;32;13;6;37;11;5
38590459;1235;30;23;17;28;37;8
44365848;1234;4;10;18;39;0;28
48886040;1234;7;30;19;33;37
17278027;1234;11;39;26;18;4;23
11913586;1236;28;24;25;16;41;29
36028401;1234;7;38;37;10;32
11952444;1235;6;13;21;39;24;26
45050819;1236;24;17;36;15;7;13
10076405;1236;11;4;17;29;41;24
54378501;1234;27;23;9;31;18;17
40767044;1236;23;7;3;8;18
27332275;1236;1;38;6;16;35;22
39865679;1236;6;28;7;15;17;39
27408460;1236;25;30;26;11;1
17306510;1234;12;1;3;28;7
55182168;1236;36;27;10;9
48051646;1234;25;32;6;36;41;29
40262140;1236;41;35;11;38;21;13
55836123;1235;31;26;15;37;36;25
18070295;1235;25;15;40;0;23;14
57834677;1234;33;31;12;0;19;22
57064944;1236;33;29;18;6;36;2
48734689;1235;28;31;2;20;7;23
29298734;1234;15;38;9;26;13
21445426;1235;24;16;39;32;37;11
54673395;1235;39;24;27;40;5;31
43848176;1235;27;21;1;39;11;13
32045259;1236;39;0;7;40;34
29024776;1234;13;28;15;6;22;39
53411328;1236;3;30;2;16;29
12265638;1234;10;8;41;24;31;23
32743971;1235;5;18;32;8;22;20
32095413;1234;22;18;12;25;33;36
15437326;1235;12;26;5;32;29
40091331;1234;24;12;13;14;17
31940881;1234;16;24;13;29;4;27
45461793;1236;23;29;32;27;4;1
45886939;1236;19;23;40;17;15;27
12553038;1235;27;6;36;2;19;21
17838725;1236;14;20;18;8;37;4
34071918;1236;24;28;31;23;15
46789885;1234;35;29;5;24;13;27
15859290;1235;15;36;32;37;3;29
38493378;1236;11;35;39;34;27;22
23671405;1234;24;22;27;3;19;4
16384281;1235;21;30;36;20;13;38
18827417;1234;8;21;26;24;37;38
32628672;1234;20;22;2;9;18
55740750;1234;12;13;8;16;39;11
13266326;1236;12;39;16;37
53154233;1236;3;5;2;1;39
30260588;1236;29;21;36;34;4
21818988;1234;30;5;15;31;33
14958475;1235;9;1;41;10;40
59173028;1235;15;21;9;13;14;2
44240299;1234;10;27;3;12;39
54206576;1236;4;28;34;20;19;41
13297798;1234;23;7;0;14;13;15
49323329;1235;7;35;38;28;19;10
52589102;1236;7;39;5;13;16;21
57723835;1234;40;11;0;5;22;17
14962778;1235;13;12;26;3;16;15
34395293;1234;17;28;38;0;11;3
51144771;1235;6;27;2;36;41;4
51864672;1235;2;23;1;5;0
19348535;1234;14;23;24;25;2;8
40489635;1236;19;24;9;4;7;26
23167684;1236;17;1;28;15;18;10
17505296;1234;4;36;8;28;0;14
31754946;1235;31;6;5;1;30;19
54467219;1234;5;11;7;40;23;6
10361077;1234;24;15;18;26;36;4
19740949;1236;24;27;4;29;41
34772215;1235;15;29;13;0;17;25
12585589;1234;36;6;28;29;12;35
59957394;1235;14;7;17;11;33;12
49616855;1234;41;3;18;0;7;30
13620315;1234;2;31;0;17;6;25
21893738;1234;16;8;5;30;15;24
43087549;1235;6;15;32;8;12;11
43895699;1234;34;38;13;30;5;10
44734150;1236;2;29;23;3;30
17466000;1235;41;34;0;32;4;10
44811986;1235;37;27;10;30;41;40
39218982;1234;28;9;13;7;24;10
34973653;1235;30;3;1;27;11;14
59425827;1235;24;19;32;36;34;1
25429927;1236;2;26;18;41;39;14
51916042;1234;41;3;28;26;32
30783717;1236;29;11;3;34;10;40
32338367;1234;23;10;17;20;19;39
42100690;1235;36;4;14;30;27;40
43310760;1236;2;5;18;40;13;30
18196541;1234;41;21;13;12;17;3
35478562;1234;30;17;8;41;34;27
26314402;1236;18;24;2;35;29
10103190;1234;30;23;4;29;37
11155909;1236;5;22;12;35;13
13980629;1235;17;25;37;19;30;0
43239340;1234;40;5;7;35;26
34608879;1234;22;19;35;18
36278338;1235;2;20;25;21;28
20666691;1236;4;38;2;20;34
54383779;1234;39;40;34;26;29
15213538;1234;16;31;38;22;3;6
19968410;1236;8;10;30;15;19;24
50080944;1236;14;30;32;11;28;27
13329384;1235;24;27;32;10;40;31
45800547;1235;31;39;30;34;41
36457107;1234;34;24;27;10;15
14379710;1236;31;33;11;19;16;7
48771914;1234;29;31;23;10;37;0
13444806;1236;1;8;9;17;28;32
25778328;1235;37;13;33;31;27;17
52983041;1234;22;35;17;2;24;27
38796589;1234;0;20;4;41;40;7
56038511;1236;17;6;40;25;5;34
40654380;1234;20;18;29;24;9;34
14334895;1234;23;33;24;11;3;41
13136284;1235;20;2;37;28;36;10
25587963;1235;1;33;25;35;41;14
40126393;1235;3;2;38;26;27;30
27897512;1236;16;41;39;8;26;23
55304495;1234;40;36;21;7
22096510;1235;12;23;6;10;16;38
32146212;1236;32;14;13;35;2;31
30519172;1234;3;1;10;8;0;33
20033663;1236;33;31;30;10;1;5
42181844;1235;3;35;36;1;18;19
56215276;1234;38;10;33;35;15
11361199;1235;0;31;12;34;18;15
58232522;1236;5;32;34;30;35;9
53886512;1234;34;28;16;24;3;15
27697580;1234;18;36;4;34;0;15
28454594;1234;31;22;32;14;29;21
21952806;1234;28;1;29;5;35;0
48443434;1234;16;31;20;22;21;33
22405082;1234;1;16;9;3;11
40866909;1235;27;2;11;10;34
12038837;1234;17;7;25;8;38
10847612;1236;24;22;13;30;18;25
39137689;1235;39;7;11;25;15;3
16650558;1236;23;29;6;13;5
23892232;1235;29;41;5;19;30;4
58956514;1236;12;18;24;21;6;29
34677134;1234;39;8;24;32;38;4
56214060;1235;16;4;34;39;28
45190989;1236;13;33;17;37;6;0
31420735;1236;5;32;24;16
44362645;1236;5;23;1;30;32;40
25322462;1236;26;23;29;20;41;25
28206376;1235;28;31;37;7;17;11
46428557;1236;40;7;38;22;19
56082764;1235;31;22;37;32;19;11
45123650;1236;38;21;24;14;34;36
35066930;1236;4;22;25;15;1
40488120;1235;22;6;7;19;25;26
54763903;1236;37;14;30;20;35;9
20872608;1235;19;18;10;0;35
16125874;1235;1;37;9;0;24;4
49625591;1236;17;0;35;11;36
43995776;1235;7;41;22;30;29;40
17282502;1235;22;3;36;19;40;38
39209356;1234;14;2;41;9;30;10
53464640;1235;2;37;7;24;18;35
21810572;1234;29;21;3;39;24;31
20785776;1235;6;25;36;16;5;22
10784401;1236;26;7;5;24;20;10
34711805;1235;16;29;25;23;9;12
43791219;1236;32;20;4;3;38;22
55772212;1235;24;30;12;7;3;28
59467788;1236;41;36;7;15;9;31
18906263;1236;18;25;33;27;28;21
24164011;1235;29;10;20;7;24
55969907;1234;39;18;40;4;2;27
28332095;1235;0;26;28;35;9;12
35120415;1234;41;12;18;13;33;22
32255957;1235;30;32;3;4;11;37
46465307;1234;11;8;22;21;4
28661607;1236;41;4;9;19;16;18
36214045;1235;22;25;17;5;30
22247431;1235;34;12;11;41;27;7
16603044;1235;36;35;21;1
57964275;1235;39;23;22;20;26;4
47108446;1234;39;22;20;8;31;10
22331901;1236;14;32;39;22;4;9
47445071;1234;2;31;21;37;0;15
15207855;1236;1;34;24;17;6
40862584;1235;41;17;28;16;9;20
43483332;1235;20;8;1;25;28;38
34037468;1234;33;8;35;13;21
37841839;1234;25;40;23;21;0
49607362;1235;35;7;36;29;2;37
34215013;1236;3;6;1;26;33;0
27735645;1235;37;29;3;22;18;9
51331808;1236;17;35;9;4;11;21
24786575;1234;37;39;7;26;3;25
23026141;1236;24;29;27;32;19;4
49744700;1236;30;23;17;37;15;27
16757248;1236;10;21;26;19;33;39
22199358;1236;38;22;32;37;13;3
54974054;1236;14;12;9;5;22;15
40147665;1234;10;19;17;35;15;30
33703826;1235;23;8;31;40;14;21
52937752;1236;38;40;29;9;33;36
45430319;1234;8;7;17;31;39;20
48877560;1235;7;30;15;28;1;36
56159390;1235;41;17;27;40;2;18
45232386;1236;22;34;33;10;23;28
27226465;1235;41;9;37;29;14
12725679;1234;32;13;7;19;8;30
48597740;1236;5;3;2;29;14
25607618;1235;18;7;20;36;4
14376218;1235;20;0;30;23;13;1
42849286;1235;25;15;17;2
20317330;1235;41;32;35;17;37;10
28274615;1235;4;40;15;33;7;19
13121739;1236;13;23;28;33;20
55330043;1234;17;7;4;3;37;28
29658839;1234;5;10;36;15;9;8
41714487;1236;23;1;6;34;38;40
36450554;1234;33;28;4;9;29;12
16036824;1234;6;21;40;20;29;4
29579051;1236;28;37;30;14;39
35883857;1234;36;12;20;4;3;22
22566684;1234;15;30;37;24;5;3
16689280;1234;2;39;11;41;27;21
50704691;1234;40;0;1;29;16
22854175;1235;9;32;13;34;24;23
59570555;1234;31;36;14;19;8;32
48494430;1235;17;11;6;23;9;36
43159459;1234;33;13;5;6;10;41
59238590;1236;19;36;11;3;9;39
53177951;1235;10;27;18;19;22;30
30708086;1235;4;13;37;27;8;5
48079243;1234;37;36;7;39;13;9
34929042;1234;36;4;29;7
16603823;1236;29;10;14;8;34;38
24667294;1234;1;16;23;7;21
49696130;1235;31;13;0;7;10;27
54395727;1235;21;10;6;36;33;24
24620938;1236;24;7;19;39;29
35828355;1236;17;23;10;6;27;33
40744102;1235;14;27;17;7;5
56096971;1235;10;29;6;2;17
50307948;1235;32;14;39;37;31
42364152;1236;32;12;24;1;2
25351582;1236;5;23;6;38;14
48343775;1234;24;32;39;31;5
10650243;1235;24;9;18;38;19
45016310;1235;6;13;11;36
35110304;1236;41;19;12;5;27;15
17584076;1236;5;2;3;39;22
51999168;1236;12;11;34;39;28;24
19305109;1234;32;36;27;29;17
51016457;1234;10;29;32;26;23;5
54229525;1234;21;19;18;7;17
47764620;1235;24;18;15;30;5
56386750;1236;8;21;11;31;7;10
54761780;1236;20;26;0;30;10
38037096;1235;35;34;30;26;40
29105801;1236;19;13;41;36;9;30
17923769;1236;7;25;16;29;28
17143802;1236;36;12;39;13;7
51662924;1235;28;41;32;19;23;37
43522811;1235;22;23;34;41;11
59501109;1234;9;7;28;4;15;16
24582110;1236;24;0;18;39;20
58731184;1236;16;11;25;6;10
36130317;1234;31;39;1;33;2;9
51651304;1234;11;40;22;4;34
54173790;1236;33;25;3;41;38
31990116;1236;10;8;36;32;25;26
10352149;1234;20;41;40;19;21
24786267;1235;21;23;8;30;32;26
53926175;1236;5;15;12;11;6
30786005;1236;38;14;6;13;21
42301929;1234;41;22;13;10;27
15518468;1235;28;34;29;14;12
27559792;1234;5;28;41;20;22;16
52468377;1235;40;32;17;6;29
35670856;1234;3;17;18;1;2;20
59274801;1236;23;5;41;10;28;27
24711293;1236;11;25;26;0;8;10
38675485;1235;15;34;31;6;24
23278812;1235;23;32;12;39;8;19
15734364;1235;33;7;13;21;9;37
56174091;1236;35;19;9;4;17;15
13570388;1234;31;20;36;14;19;12
26784302;1236;0;24;20;15;23
15642415;1236;22;18;29;8;2
33086106;1234;36;9;16;4;13;26
35455047;1236;36;0;40;2;3
13379236;1235;38;41;29;25;40
18764218;1234;34;28;39;36;37;7
50760971;1234;13;32;22;5;31
26956135;1236;5;0;3;30;9
59490785;1234;11;22;17;34;13;7
11163214;1234;0;28;23;15;41;30
51491059;1236;17;8;18;14;38;28
22868582;1236;1;37;33;41;12
35097822;1234;24;9;10;7;2
30649225;1234;20;24;12;36;21;33
29899344;1236;38;14;26;0;1;18
49383990;1236;14;10;33;21;36;39
50119688;1235;9;28;2;35;34;25
13995372;1234;32;26;24;29;36;0
17444080;1235;10;25;29;2;31;5
45873470;1234;36;20;25;14;21;39
25484601;1236;16;4;40;24;32;3
57157729;1235;16;6;36;17;31;30
53126666;1234;15;11;12;23;37
40050937;1235;37;6;33;16;13
35096469;1234;29;18;37;22;38;25
44868229;1235;30;26;3;41;20;29
46616267;1235;29;25;28;34;4;9
47169215;1234;36;28;11;19;40;25
49369189;1236;13;41;20;19;40;38
42880793;1235;17;27;23;12;29;10
54183887;1235;10;33;38;25;23;17
18096956;1234;24;41;22;31;30;36
26131509;1234;26;1;23;41;18;20
21174823;1235;25;27;21;16;17
24874052;1235;39;21;20;35;12;31
45908164;1234;31;9;7;25;3;8
34220711;1234;1;20;23;16;34;8
52820244;1235;3;6;35;31;30
15772308;1235;4;33;20;32;27;7
13886206;1236;20;12;17;11;9
55237199;1234;9;16;8;3;33;37
25800238;1235;0;28;38;34;14;41
16148078;1235;14;34;8;22;9
52228118;1234;12;7;23;5;9;30
12762357;1236;3;31;20;12;21
19136754;1235;41;31;34;39;33
31009993;1235;5;34;1;27;40;33
32978445;1234;22;32;9;5;26;41
22807346;1234;32;1;10;41;22
32524063;1235;40;0;22;25;32
16416175;1234;22;23;27;1;34;19
47949610;1234;9;7;18;0;5;20
38083392;1235;30;7;31;1;11
50765507;1236;25;32;22;10;20;0
41429360;1236;39;13;4;38;22;28
13487215;1234;3;30;32;16;23
31596362;1236;35;18;30;40;17;38
53128168;1235;7;21;2;38;25;3
23076951;1236;39;1;23;4;40;21
30562301;1235;31;33;20;12;0
18335685;1236;36;39;2;35;28;6
34898488;1236;12;18;0;3
56241930;1236;41;18;24;29;33;14
32961563;1236;28;27;17;20;9
46659289;1234;24;18;8;20;23;33
52304784;1236;40;33;2;22;0;5
41343716;1236;35;14;25;17;24
41429008;1235;10;35;1;5;11;27
28250743;1236;0;35;10;6;38;20
52415445;1234;20;6;18;35;25;26
13946325;1234;20;11;35;0;16
40365898;1235;41;1;10;27;11;35
50865474;1235;15;33;20;4;40;19
